"id","code","name","portName","maxVesselSize","maxDraft","hasConveyor","loadingCapacity","isActive","remarks","createdAt","updatedAt"
"cmhsbjrqv06sqmaftgjhpdcol","JT-0050","Samarinda Berth X","Samarinda",17473.34549025352,7.006388675984648,true,349.8592436891819,true,,"2025-11-09T23:02:40.952Z","2025-11-09T23:02:40.952Z"
"cmhsbjrqw06srmaftlwvz7s4o","JT-0051","Kariangau Berth Y","Kariangau",16440.07235166974,9.897780457196793,true,406.2255263155382,true,,"2025-11-09T23:02:40.953Z","2025-11-09T23:02:40.953Z"
"cmhsbjrqy06ssmaft1k8kc7fl","JT-0052","Muara Pantai Berth Z","Muara Pantai",14812.83565059796,7.731955457945549,true,258.1338451002613,true,,"2025-11-09T23:02:40.954Z","2025-11-09T23:02:40.954Z"
"cmhsbjrqz06stmaft63dqgo7m","JT-0053","Tanjung Bara Berth A","Tanjung Bara",19700.37570039079,7.344065178665749,true,195.9202367250753,true,,"2025-11-09T23:02:40.955Z","2025-11-09T23:02:40.955Z"
"cmhsbjrr006sumafta3yru6c4","JT-0054","Banjarmasin Berth B","Banjarmasin",15745.86423379848,6.27514463063641,true,292.6045364894561,true,,"2025-11-09T23:02:40.956Z","2025-11-09T23:02:40.956Z"
"cmhsbjrr106svmaft1c8vlzdo","JT-0055","Tanjung Bara Berth C","Tanjung Bara",12590.42452589677,7.585840091047879,true,323.3989094805387,true,,"2025-11-09T23:02:40.957Z","2025-11-09T23:02:40.957Z"
"cmhsbjrr206swmaftbphtsl3w","JT-0056","Tanjung Bara Berth D","Tanjung Bara",10150.56262772748,8.622076829309483,true,466.836170867725,true,,"2025-11-09T23:02:40.958Z","2025-11-09T23:02:40.958Z"
"cmhsbjrr306sxmaft1h8wrllp","JT-0057","Muara Pantai Berth E","Muara Pantai",6500.796117355121,6.016233463663835,true,214.0465675321838,true,,"2025-11-09T23:02:40.960Z","2025-11-09T23:02:40.960Z"
"cmhsbjrr406symaftbjte7r7o","JT-0058","Banjarmasin Berth F","Banjarmasin",7976.195789994463,7.221147924277075,false,486.2516077439978,true,,"2025-11-09T23:02:40.961Z","2025-11-09T23:02:40.961Z"
"cmhsbjrr506szmaftxqbe1dvv","JT-0059","Samarinda Berth G","Samarinda",5036.597730743691,8.42337517968296,false,303.1027611431405,true,,"2025-11-09T23:02:40.962Z","2025-11-09T23:02:40.962Z"
"cmhsbjrr606t0maftg5uxiq5x","JT-0060","Banjarmasin Berth H","Banjarmasin",10301.6139609766,6.961607844538809,true,540.9160894651775,true,,"2025-11-09T23:02:40.963Z","2025-11-09T23:02:40.963Z"
"cmhsbjrr706t1maftle46kzrd","JT-0061","Tanjung Bara Berth I","Tanjung Bara",19619.27366563606,7.828138287566955,true,200.2404617967557,true,,"2025-11-09T23:02:40.964Z","2025-11-09T23:02:40.964Z"
"cmhsbjrr906t2maftxwtyychm","JT-0062","Kariangau Berth J","Kariangau",16211.36154534987,7.085538317211929,true,104.8765092060427,true,,"2025-11-09T23:02:40.965Z","2025-11-09T23:02:40.965Z"
"cmhsbjrrb06t3maftt19jgok9","JT-0063","Muara Pantai Berth K","Muara Pantai",9627.369920148732,8.338185202896879,true,140.489630251825,true,,"2025-11-09T23:02:40.967Z","2025-11-09T23:02:40.967Z"
"cmhsbjrrc06t4maftha1sbsg1","JT-0064","Muara Pantai Berth L","Muara Pantai",8366.050003127431,8.303296392890193,true,594.8040187716565,true,,"2025-11-09T23:02:40.969Z","2025-11-09T23:02:40.969Z"
"cmhsbjrrd06t5maftl14pmwmd","JT-0065","Banjarmasin Berth M","Banjarmasin",10386.75321781084,9.49369105461203,true,515.9065280926457,true,,"2025-11-09T23:02:40.970Z","2025-11-09T23:02:40.970Z"
"cmhsbjrre06t6maftca88uuyc","JT-0066","Muara Pantai Berth N","Muara Pantai",5375.105908883279,6.061210665427796,true,273.7158838201976,false,,"2025-11-09T23:02:40.971Z","2025-11-09T23:02:40.971Z"
"cmhsbjrrf06t7maftlg72xbbb","JT-0067","Tarakan Berth O","Tarakan",10240.84428980441,8.805867786073435,false,460.4621505774545,true,,"2025-11-09T23:02:40.972Z","2025-11-09T23:02:40.972Z"
"cmhsbjrrh06t8maft2a6ujln5","JT-0068","Tanjung Bara Berth P","Tanjung Bara",19382.66040330229,8.557836567399988,true,407.2393529432704,true,,"2025-11-09T23:02:40.973Z","2025-11-09T23:02:40.973Z"
"cmhsbjrri06t9maft1mlngrbp","JT-0069","Tarakan Berth Q","Tarakan",17974.77442946188,7.162244921151522,true,269.6342718862659,true,,"2025-11-09T23:02:40.974Z","2025-11-09T23:02:40.974Z"
"cmhsbjrrj06tamafto2lkotlp","JT-0070","Kariangau Berth R","Kariangau",12637.02938701316,9.312058637107048,false,462.4184241795296,true,,"2025-11-09T23:02:40.975Z","2025-11-09T23:02:40.975Z"
"cmhsbjrrk06tbmaftl73eiiqn","JT-0071","Tanjung Bara Berth S","Tanjung Bara",6702.389133745229,6.338172566704889,true,572.7213739936892,true,,"2025-11-09T23:02:40.976Z","2025-11-09T23:02:40.976Z"
"cmhsbjrrl06tcmaftbvafqfwt","JT-0072","Muara Pantai Berth T","Muara Pantai",8641.430024629151,7.740422387838122,true,294.167772017724,true,,"2025-11-09T23:02:40.977Z","2025-11-09T23:02:40.977Z"
"cmhsbjrrm06tdmaftzwk2fsgi","JT-0073","Balikpapan Berth U","Balikpapan",13410.12698536861,9.785219203523187,true,331.595352296809,true,,"2025-11-09T23:02:40.979Z","2025-11-09T23:02:40.979Z"
"cmhsbjrrn06temafty52td9hv","JT-0074","Muara Pantai Berth V","Muara Pantai",10515.98065853513,6.710777322050415,false,519.9942734233372,true,,"2025-11-09T23:02:40.980Z","2025-11-09T23:02:40.980Z"
"cmhsbjrro06tfmaft2jiupclp","JT-0075","Muara Pantai Berth W","Muara Pantai",11592.76045575872,7.024876205286439,true,128.8248989318408,true,,"2025-11-09T23:02:40.981Z","2025-11-09T23:02:40.981Z"
"cmhsbjrrq06tgmaft73zojxq7","JT-0076","Kariangau Berth X","Kariangau",15916.3327636097,9.38221944262175,true,104.7344671552815,true,,"2025-11-09T23:02:40.982Z","2025-11-09T23:02:40.982Z"
"cmhsbjrrr06thmaft1omhn9ds","JT-0077","Tarakan Berth Y","Tarakan",14681.13990462376,7.219337526410151,false,534.0126860269531,true,,"2025-11-09T23:02:40.984Z","2025-11-09T23:02:40.984Z"
"cmhsbjrrt06timaft6v1pu6kq","JT-0078","Kariangau Berth Z","Kariangau",6333.695613696151,6.619871143012138,true,551.3768103011678,true,,"2025-11-09T23:02:40.985Z","2025-11-09T23:02:40.985Z"
"cmhsbjrru06tjmafthkvzilyd","JT-0079","Tanjung Bara Berth A","Tanjung Bara",6641.622467089363,6.742935370882035,true,552.4375404559289,true,,"2025-11-09T23:02:40.986Z","2025-11-09T23:02:40.986Z"
"cmhsbjrrv06tkmaft3ztrrk1l","JT-0080","Tanjung Bara Berth B","Tanjung Bara",5570.557953449157,9.331931867436435,true,561.1965257046493,true,,"2025-11-09T23:02:40.987Z","2025-11-09T23:02:40.987Z"
"cmhsbjrrw06tlmaftn5gq125i","JT-0081","Sangatta Berth C","Sangatta",7922.046040800843,8.068536892165266,true,484.7856655119604,true,,"2025-11-09T23:02:40.988Z","2025-11-09T23:02:40.988Z"
"cmhsbjrrx06tmmaft1acnzbzb","JT-0082","Samarinda Berth D","Samarinda",11359.3914520645,6.196578934388104,true,134.9387188851247,true,,"2025-11-09T23:02:40.989Z","2025-11-09T23:02:40.989Z"
"cmhsbjrrz06tnmaftfn2vdzlf","JT-0083","Tanjung Bara Berth E","Tanjung Bara",6444.256542708531,6.088030024997964,true,198.3758539223994,true,,"2025-11-09T23:02:40.991Z","2025-11-09T23:02:40.991Z"
"cmhsbjrs006tomaftdrrhqelo","JT-0084","Tanjung Bara Berth F","Tanjung Bara",5453.792281897825,8.922914936253616,true,220.4050313643802,true,,"2025-11-09T23:02:40.992Z","2025-11-09T23:02:40.992Z"
"cmhsbjrs106tpmaft2dplob32","JT-0085","Muara Pantai Berth G","Muara Pantai",9119.919449090241,6.330365833363873,false,387.124486545307,true,,"2025-11-09T23:02:40.993Z","2025-11-09T23:02:40.993Z"
"cmhsbjrs206tqmafthijz406c","JT-0086","Sangatta Berth H","Sangatta",5246.898866842685,9.41760502814731,false,314.047648269069,true,,"2025-11-09T23:02:40.994Z","2025-11-09T23:02:40.994Z"
"cmhsbjrs306trmaftxvdckbfm","JT-0087","Sangatta Berth I","Sangatta",19041.59181890258,6.480623271239572,true,464.1010034360858,true,,"2025-11-09T23:02:40.995Z","2025-11-09T23:02:40.995Z"
"cmhsbjrs406tsmaftoebapelx","JT-0088","Tanjung Bara Berth J","Tanjung Bara",5578.092280650458,6.421072154722405,true,491.7967690939632,true,,"2025-11-09T23:02:40.997Z","2025-11-09T23:02:40.997Z"
"cmhsbjrs506ttmaftbbd50t49","JT-0089","Tarakan Berth K","Tarakan",16515.69893434319,6.629530544457586,false,595.6468326679183,true,,"2025-11-09T23:02:40.998Z","2025-11-09T23:02:40.998Z"
"cmhsbjrs706tumafth60p0q6u","JT-0090","Sangatta Berth L","Sangatta",12556.46911633234,7.975270277542968,false,504.0974120733525,true,,"2025-11-09T23:02:40.999Z","2025-11-09T23:02:40.999Z"
"cmhsbjrs806tvmafthocto59s","JT-0091","Kariangau Berth M","Kariangau",9784.238227990838,8.022684041852393,false,295.9099482155999,true,,"2025-11-09T23:02:41.001Z","2025-11-09T23:02:41.001Z"
"cmhsbjrsa06twmaftkm8q46bc","JT-0092","Sangatta Berth N","Sangatta",9029.993612831082,9.994330532015475,true,316.8004475400973,true,,"2025-11-09T23:02:41.002Z","2025-11-09T23:02:41.002Z"
"cmhsbjrsb06txmaftfs0jop9i","JT-0093","Sangatta Berth O","Sangatta",19691.65547272895,6.85670954557468,true,245.3035357208094,true,,"2025-11-09T23:02:41.004Z","2025-11-09T23:02:41.004Z"
"cmhsbjrsc06tymaftacg66l5l","JT-0094","Tanjung Bara Berth P","Tanjung Bara",7953.923540289771,8.97051467231708,false,167.643387447783,true,,"2025-11-09T23:02:41.005Z","2025-11-09T23:02:41.005Z"
"cmhsbjrse06tzmaft2zwlhtj0","JT-0095","Tarakan Berth Q","Tarakan",12362.60197800095,7.437175735716303,false,544.1946025573837,true,,"2025-11-09T23:02:41.006Z","2025-11-09T23:02:41.006Z"
"cmhsbjrsf06u0maftagiedczv","JT-0096","Tanjung Bara Berth R","Tanjung Bara",10281.82615987055,9.063590416494224,false,577.0981174485245,true,,"2025-11-09T23:02:41.007Z","2025-11-09T23:02:41.007Z"
"cmhsbjrsg06u1maft6zrwv5er","JT-0097","Tarakan Berth S","Tarakan",11092.76058250249,9.379007066555218,true,144.3310840785196,true,,"2025-11-09T23:02:41.009Z","2025-11-09T23:02:41.009Z"
"cmhsbjrsi06u2mafti5czbos3","JT-0098","Balikpapan Berth T","Balikpapan",18449.72471400048,8.596684069850276,true,230.9458308889477,true,,"2025-11-09T23:02:41.010Z","2025-11-09T23:02:41.010Z"
"cmhsbjrsj06u3mafthwtnzn21","JT-0099","Muara Pantai Berth U","Muara Pantai",16993.86558204082,7.406110532683921,true,491.4261716289358,true,,"2025-11-09T23:02:41.011Z","2025-11-09T23:02:41.011Z"
"cmhsbjrsk06u4maftlcp6ojfx","JT-0100","Sangatta Berth V","Sangatta",11041.36239045512,9.763150449322467,false,122.904504394835,true,,"2025-11-09T23:02:41.012Z","2025-11-09T23:02:41.012Z"
"cmhsbjrsl06u5maftgggyvwny","JT-0101","Kariangau Berth W","Kariangau",13232.9627302238,7.451042135327436,true,154.1233403489916,true,,"2025-11-09T23:02:41.013Z","2025-11-09T23:02:41.013Z"
"cmhsbjrsm06u6maftl9ck2ltr","JT-0102","Kariangau Berth X","Kariangau",18903.48121786615,7.857264377820058,true,137.0653751450716,true,,"2025-11-09T23:02:41.015Z","2025-11-09T23:02:41.015Z"
"cmhsbjrso06u7maftd7wnkrkv","JT-0103","Balikpapan Berth Y","Balikpapan",15915.14768467119,9.284807690327861,false,545.1386446932086,true,,"2025-11-09T23:02:41.016Z","2025-11-09T23:02:41.016Z"
"cmhsbjrsp06u8maft1gwnhx3h","JT-0104","Kariangau Berth Z","Kariangau",8541.905392426272,9.172695570178792,true,195.9230281375461,true,,"2025-11-09T23:02:41.018Z","2025-11-09T23:02:41.018Z"
"cmhsbjrsr06u9maftq2bx9p8g","JT-0105","Samarinda Berth A","Samarinda",9589.078873205917,8.47254290849004,true,187.1368907290767,true,,"2025-11-09T23:02:41.019Z","2025-11-09T23:02:41.019Z"
"cmhsbjrss06uamaftcvts44sh","JT-0106","Muara Pantai Berth B","Muara Pantai",15801.28633939092,6.474603204612642,true,457.3793625239384,true,,"2025-11-09T23:02:41.020Z","2025-11-09T23:02:41.020Z"
"cmhsbjrst06ubmaftz594thtn","JT-0107","Kariangau Berth C","Kariangau",17812.05092972122,7.66266232158826,false,103.4952975169493,true,,"2025-11-09T23:02:41.022Z","2025-11-09T23:02:41.022Z"
"cmhsbjrsu06ucmaftqb9enf01","JT-0108","Muara Pantai Berth D","Muara Pantai",7132.204873024077,9.162905667673492,true,509.8747307888031,true,,"2025-11-09T23:02:41.023Z","2025-11-09T23:02:41.023Z"
"cmhsbjrsv06udmaftqnb1hbke","JT-0109","Kariangau Berth E","Kariangau",7882.715884498413,8.434511462820002,false,199.1126086065401,true,,"2025-11-09T23:02:41.024Z","2025-11-09T23:02:41.024Z"
"cmhsbjrsx06uemaftg8htyum2","JT-0110","Sangatta Berth F","Sangatta",6930.684357102495,8.243998685537154,false,421.6720948732935,false,,"2025-11-09T23:02:41.025Z","2025-11-09T23:02:41.025Z"
"cmhsbjrsy06ufmaftf3fb5pqk","JT-0111","Balikpapan Berth G","Balikpapan",19906.16834059731,9.956190808779048,false,143.4147008769091,true,,"2025-11-09T23:02:41.026Z","2025-11-09T23:02:41.026Z"
"cmhsbjrsz06ugmafttj76afhx","JT-0112","Muara Pantai Berth H","Muara Pantai",18477.76617076126,7.372917984667255,true,293.1769469665445,true,,"2025-11-09T23:02:41.027Z","2025-11-09T23:02:41.027Z"
"cmhsbjrt006uhmaftjx3dyevv","JT-0113","Kariangau Berth I","Kariangau",18281.43446812686,8.590813866781632,true,575.3457830846312,true,,"2025-11-09T23:02:41.028Z","2025-11-09T23:02:41.028Z"
"cmhsbjrt106uimaft0srefrwz","JT-0114","Tanjung Bara Berth J","Tanjung Bara",7291.914963789437,6.010583132204623,false,528.5570746376184,true,,"2025-11-09T23:02:41.030Z","2025-11-09T23:02:41.030Z"
"cmhsbjrt206ujmaftpsqpfozc","JT-0115","Kariangau Berth K","Kariangau",19209.07602998993,9.121629755198779,false,374.5875133845404,true,,"2025-11-09T23:02:41.031Z","2025-11-09T23:02:41.031Z"
"cmhsbjrt406ukmaftjv7st2uf","JT-0116","Banjarmasin Berth L","Banjarmasin",17826.70743806165,7.09059626737884,false,594.4990651062994,true,,"2025-11-09T23:02:41.032Z","2025-11-09T23:02:41.032Z"
"cmhsbjrt506ulmaftp5tx4ku2","JT-0117","Banjarmasin Berth M","Banjarmasin",10331.43395104914,8.182223544710645,false,366.2542469681061,true,,"2025-11-09T23:02:41.034Z","2025-11-09T23:02:41.034Z"
"cmhsbjrt606ummaftrejencih","JT-0118","Balikpapan Berth N","Balikpapan",7832.267723163273,9.715858314962809,true,449.8666100440024,true,,"2025-11-09T23:02:41.035Z","2025-11-09T23:02:41.035Z"
"cmhsbjrt806unmaftjt1fn4hf","JT-0119","Tanjung Bara Berth O","Tanjung Bara",8724.35361439403,9.494523385853348,true,207.9731655273815,true,,"2025-11-09T23:02:41.036Z","2025-11-09T23:02:41.036Z"
"cmhsbjrt906uomaftffq449ri","JT-0120","Kariangau Berth P","Kariangau",17139.6222509383,6.98747149339361,false,426.1826559635674,true,,"2025-11-09T23:02:41.037Z","2025-11-09T23:02:41.037Z"
"cmhsbjrta06upmaft2q77n010","JT-0121","Samarinda Berth Q","Samarinda",15065.30592787656,6.969358472147301,true,106.0484363734643,true,,"2025-11-09T23:02:41.038Z","2025-11-09T23:02:41.038Z"
"cmhsbjrtb06uqmaftrjqsiusc","JT-0122","Kariangau Berth R","Kariangau",14872.88107370731,7.793135132162294,false,578.9077563881049,true,,"2025-11-09T23:02:41.039Z","2025-11-09T23:02:41.039Z"
"cmhsbjrtc06urmaft4ad1iols","JT-0123","Balikpapan Berth S","Balikpapan",17097.19688307727,8.803727163817946,true,122.6923430240258,true,,"2025-11-09T23:02:41.041Z","2025-11-09T23:02:41.041Z"
"cmhsbjrtd06usmaft14pcdusi","JT-0124","Balikpapan Berth T","Balikpapan",15810.73452890524,8.258850743249724,true,193.5740474980684,true,,"2025-11-09T23:02:41.042Z","2025-11-09T23:02:41.042Z"
