"id","code","name","siteType","isActive","latitude","longitude","elevation","capacity","description","createdAt","updatedAt"
"cmhsbjl1d00gzmafto4svpike","SITE-0011","Bengalon PORT K","PORT",false,-3.379449082364769,117.8548815941722,73.23627571122103,,"Mining site 11 - Bengalon region","2025-11-09T23:02:32.257Z","2025-11-09T23:02:32.257Z"
"cmhsbjl1f00h0maft2huv3pkm","SITE-0012","Muara Teweh PIT L","PIT",true,-3.249990549356314,116.5626816618241,114.9748451800999,,"Mining site 12 - Muara Teweh region","2025-11-09T23:02:32.259Z","2025-11-09T23:02:32.259Z"
"cmhsbjl1g00h1maft4q16yppp","SITE-0013","Lati STOCKPILE M","STOCKPILE",true,-3.090498485205488,117.5572584040334,79.81947444693282,136308.3136774434,"Mining site 13 - Lati region","2025-11-09T23:02:32.260Z","2025-11-09T23:02:32.260Z"
"cmhsbjl1h00h2mafturga9u4d","SITE-0014","Satui CRUSHER N","CRUSHER",true,-3.015008792212021,115.0931080650921,126.2757648563102,,"Mining site 14 - Satui region","2025-11-09T23:02:32.262Z","2025-11-09T23:02:32.262Z"
"cmhsbjl1j00h3mafttffh0qnq","SITE-0015","Melak PORT O","PORT",true,-5.393779644588833,117.3376124499509,84.60573227227081,,"Mining site 15 - Melak region","2025-11-09T23:02:32.263Z","2025-11-09T23:02:32.263Z"
"cmhsbjl1k00h4maftgx0bbbu9","SITE-0016","Sangatta PIT P","PIT",false,-2.506772570879109,115.7100192829314,108.7978895905624,,"Mining site 16 - Sangatta region","2025-11-09T23:02:32.264Z","2025-11-09T23:02:32.264Z"
"cmhsbjl1m00h5maftuweaz7e1","SITE-0017","Sangatta PORT Q","PORT",false,-3.926474637860987,119.2992003038662,71.64798352472206,,"Mining site 17 - Sangatta region","2025-11-09T23:02:32.266Z","2025-11-09T23:02:32.266Z"
"cmhsbjl1o00h6maft2ml9nlyo","SITE-0018","Tutupan CRUSHER R","CRUSHER",true,-3.895322712809319,115.5168858002744,179.0602895060447,,"Mining site 18 - Tutupan region","2025-11-09T23:02:32.268Z","2025-11-09T23:02:32.268Z"
"cmhsbjl1p00h7maftta3pqqc4","SITE-0019","Tanjung CRUSHER S","CRUSHER",true,-2.856853873419919,118.8918515546975,80.46424897317539,,"Mining site 19 - Tanjung region","2025-11-09T23:02:32.270Z","2025-11-09T23:02:32.270Z"
"cmhsbjl1r00h8maftw8zqvyqt","SITE-0020","Tanjung PORT T","PORT",true,-4.325787901176271,115.3345270726283,74.0215475924267,,"Mining site 20 - Tanjung region","2025-11-09T23:02:32.271Z","2025-11-09T23:02:32.271Z"
"cmhsbjl1s00h9maft2ncfpqeo","SITE-0021","Sangatta PORT U","PORT",true,-4.433291398850634,116.5183040382577,150.3369902140404,,"Mining site 21 - Sangatta region","2025-11-09T23:02:32.272Z","2025-11-09T23:02:32.272Z"
"cmhsbjl1t00hamaftvtke5hml","SITE-0022","Muara Teweh PORT V","PORT",true,-3.921977875335957,118.8426215299105,135.3616582416595,,"Mining site 22 - Muara Teweh region","2025-11-09T23:02:32.273Z","2025-11-09T23:02:32.273Z"
"cmhsbjl1u00hbmafttu8nqeo1","SITE-0023","Tanjung PORT W","PORT",true,-4.814619650912603,118.7287680434003,190.39173891578,,"Mining site 23 - Tanjung region","2025-11-09T23:02:32.275Z","2025-11-09T23:02:32.275Z"
"cmhsbjl1w00hcmaftnzwtim5i","SITE-0024","Sangatta CRUSHER X","CRUSHER",true,-4.641782261599562,119.7615121686085,112.5147860782962,,"Mining site 24 - Sangatta region","2025-11-09T23:02:32.276Z","2025-11-09T23:02:32.276Z"
"cmhsbjl1x00hdmaftit8j0b6e","SITE-0025","Satui PORT Y","PORT",true,-4.845861564266027,116.5325067894216,115.4476260416208,,"Mining site 25 - Satui region","2025-11-09T23:02:32.277Z","2025-11-09T23:02:32.277Z"
"cmhsbjl1y00hemaft0nw7bpxx","SITE-0026","Tutupan STOCKPILE Z","STOCKPILE",true,-5.185499804919254,119.2896879893109,179.7673816516365,99932.02199785478,"Mining site 26 - Tutupan region","2025-11-09T23:02:32.278Z","2025-11-09T23:02:32.278Z"
"cmhsbjl1z00hfmaftf8e0vzsv","SITE-0027","Tutupan PORT A","PORT",true,-2.5762011224776,115.1246112911329,112.01537757456,,"Mining site 27 - Tutupan region","2025-11-09T23:02:32.280Z","2025-11-09T23:02:32.280Z"
"cmhsbjl2000hgmaftuyyvbplz","SITE-0028","Satui PIT B","PIT",true,-4.549445344670187,116.5494458965114,112.0864198705953,,"Mining site 28 - Satui region","2025-11-09T23:02:32.281Z","2025-11-09T23:02:32.281Z"
"cmhsbjl2200hhmafto7si618y","SITE-0029","Satui CRUSHER C","CRUSHER",true,-2.755904487920208,116.6802472081517,107.8603427746376,,"Mining site 29 - Satui region","2025-11-09T23:02:32.283Z","2025-11-09T23:02:32.283Z"
"cmhsbjl2400himaft23pz9wmy","SITE-0030","Balikpapan STOCKPILE D","STOCKPILE",true,-2.578317144414517,117.5600042113483,145.7015909251072,233393.2569550945,"Mining site 30 - Balikpapan region","2025-11-09T23:02:32.284Z","2025-11-09T23:02:32.284Z"
"cmhsbjl2500hjmaftizhi15f3","SITE-0031","Lati ROM_PAD E","ROM_PAD",true,-3.738651513864551,117.2773886785377,66.0727135337545,,"Mining site 31 - Lati region","2025-11-09T23:02:32.286Z","2025-11-09T23:02:32.286Z"
"cmhsbjl2600hkmaft3cks290d","SITE-0032","Bengalon CRUSHER F","CRUSHER",true,-2.612376294116681,119.4723943220679,187.4553656807866,,"Mining site 32 - Bengalon region","2025-11-09T23:02:32.287Z","2025-11-09T23:02:32.287Z"
"cmhsbjl2800hlmaftl8wpjsk4","SITE-0033","Lati PORT G","PORT",true,-3.885999593254396,116.701820039327,65.96698578191148,,"Mining site 33 - Lati region","2025-11-09T23:02:32.288Z","2025-11-09T23:02:32.288Z"
"cmhsbjl2900hmmaft5tvulgd7","SITE-0034","Balikpapan PORT H","PORT",true,-3.616904037429062,116.0221985251037,92.11792022230416,,"Mining site 34 - Balikpapan region","2025-11-09T23:02:32.290Z","2025-11-09T23:02:32.290Z"
"cmhsbjl2a00hnmaftx7mxdfl3","SITE-0035","Bengalon STOCKPILE I","STOCKPILE",true,-3.547517562097358,115.6190539005517,89.6339131577562,148314.2242438283,"Mining site 35 - Bengalon region","2025-11-09T23:02:32.291Z","2025-11-09T23:02:32.291Z"
"cmhsbjl2b00homaftdt3vozy6","SITE-0036","Bengalon STOCKPILE J","STOCKPILE",true,-4.984041264888002,115.2327767066871,191.0286941727126,150948.4299267687,"Mining site 36 - Bengalon region","2025-11-09T23:02:32.292Z","2025-11-09T23:02:32.292Z"
"cmhsbjl2d00hpmaftrfxh0cw7","SITE-0037","Lati PORT K","PORT",false,-2.995007315694414,118.7335638685197,71.38794580717877,,"Mining site 37 - Lati region","2025-11-09T23:02:32.293Z","2025-11-09T23:02:32.293Z"
"cmhsbjl2e00hqmaftqxq2d69e","SITE-0038","Lati PORT L","PORT",true,-5.078464166248725,117.2333261695716,177.1014060848168,,"Mining site 38 - Lati region","2025-11-09T23:02:32.294Z","2025-11-09T23:02:32.294Z"
"cmhsbjl2f00hrmaft4wjfbezz","SITE-0039","Tutupan ROM_PAD M","ROM_PAD",true,-4.679634312477432,119.7861828158454,82.81509812195185,,"Mining site 39 - Tutupan region","2025-11-09T23:02:32.296Z","2025-11-09T23:02:32.296Z"
"cmhsbjl2g00hsmaftlzw9ls0z","SITE-0040","Samarinda CRUSHER N","CRUSHER",true,-5.218734444719644,116.7338128400634,91.66596333102046,,"Mining site 40 - Samarinda region","2025-11-09T23:02:32.297Z","2025-11-09T23:02:32.297Z"
"cmhsbjl2i00htmaftrcw9wtbd","SITE-0041","Samarinda CRUSHER O","CRUSHER",true,-3.305975479452627,117.2237138914138,57.37251567272729,,"Mining site 41 - Samarinda region","2025-11-09T23:02:32.298Z","2025-11-09T23:02:32.298Z"
"cmhsbjl2k00humaftn19lyqkd","SITE-0042","Tanjung CRUSHER P","CRUSHER",true,-4.194484226250639,115.8055782355115,150.1102818361053,,"Mining site 42 - Tanjung region","2025-11-09T23:02:32.300Z","2025-11-09T23:02:32.300Z"
"cmhsbjl2l00hvmaftjdyi4orc","SITE-0043","Tanjung ROM_PAD Q","ROM_PAD",true,-3.851882070123801,116.295620529719,110.5564927551946,,"Mining site 43 - Tanjung region","2025-11-09T23:02:32.302Z","2025-11-09T23:02:32.302Z"
"cmhsbjl2n00hwmaftu9hs30uu","SITE-0044","Satui CRUSHER R","CRUSHER",false,-5.049759058462054,116.3105397524124,95.69203924680079,,"Mining site 44 - Satui region","2025-11-09T23:02:32.303Z","2025-11-09T23:02:32.303Z"
"cmhsbjl2o00hxmaftr7fl5ehh","SITE-0045","Bengalon CRUSHER S","CRUSHER",true,-5.023926784206907,119.2047651944897,102.2667834660319,,"Mining site 45 - Bengalon region","2025-11-09T23:02:32.304Z","2025-11-09T23:02:32.304Z"
"cmhsbjl2p00hymaft49un52lz","SITE-0046","Muara Teweh PIT T","PIT",false,-4.754465487083942,116.8130965132466,67.69001408616445,,"Mining site 46 - Muara Teweh region","2025-11-09T23:02:32.305Z","2025-11-09T23:02:32.305Z"
"cmhsbjl2q00hzmaftlmv8pa8l","SITE-0047","Tutupan PORT U","PORT",true,-2.984290558615864,116.3165751329731,159.8151999262479,,"Mining site 47 - Tutupan region","2025-11-09T23:02:32.307Z","2025-11-09T23:02:32.307Z"
"cmhsbjl2r00i0maftcw0vgfxa","SITE-0048","Satui PORT V","PORT",false,-2.973676960882309,118.7754664765791,66.9414365869936,,"Mining site 48 - Satui region","2025-11-09T23:02:32.308Z","2025-11-09T23:02:32.308Z"
"cmhsbjl2t00i1maft001104sc","SITE-0049","Tutupan PIT W","PIT",true,-4.220650187786427,115.0777319174951,186.2503800382631,,"Mining site 49 - Tutupan region","2025-11-09T23:02:32.309Z","2025-11-09T23:02:32.309Z"
"cmhsbjl2u00i2maftdw8va1bo","SITE-0050","Tutupan PORT X","PORT",true,-4.036630111161979,119.4124200735234,151.3946549243215,,"Mining site 50 - Tutupan region","2025-11-09T23:02:32.310Z","2025-11-09T23:02:32.310Z"
"cmhsbjl2v00i3maftsz4azgz4","SITE-0051","Muara Teweh STOCKPILE Y","STOCKPILE",true,-3.936574165863451,117.5546898531337,196.9285906847305,194913.0636436013,"Mining site 51 - Muara Teweh region","2025-11-09T23:02:32.312Z","2025-11-09T23:02:32.312Z"
"cmhsbjl2w00i4maftsoqgx6fz","SITE-0052","Satui PORT Z","PORT",true,-3.594116987545102,115.394035852738,179.7345762350943,,"Mining site 52 - Satui region","2025-11-09T23:02:32.313Z","2025-11-09T23:02:32.313Z"
"cmhsbjl2y00i5maft5id1amrm","SITE-0053","Samarinda PORT A","PORT",false,-4.028065795412752,118.5950164984092,136.2701447256259,,"Mining site 53 - Samarinda region","2025-11-09T23:02:32.314Z","2025-11-09T23:02:32.314Z"
"cmhsbjl3000i6maftbwryncan","SITE-0054","Lati PIT B","PIT",true,-3.843596224455054,115.2013738856879,79.2629807201921,,"Mining site 54 - Lati region","2025-11-09T23:02:32.316Z","2025-11-09T23:02:32.316Z"
"cmhsbjl3100i7maft7uyztqkh","SITE-0055","Tanjung PIT C","PIT",true,-5.114733260804806,119.2413209390774,187.8680729434925,,"Mining site 55 - Tanjung region","2025-11-09T23:02:32.318Z","2025-11-09T23:02:32.318Z"
"cmhsbjl3300i8maftishys3p6","SITE-0056","Satui ROM_PAD D","ROM_PAD",true,-2.955978573199662,117.6757096710328,144.4301106713024,,"Mining site 56 - Satui region","2025-11-09T23:02:32.319Z","2025-11-09T23:02:32.319Z"
"cmhsbjl3400i9maftjjbg1dsl","SITE-0057","Lati PIT E","PIT",true,-5.451643989253532,116.6661015324445,161.1183380259302,,"Mining site 57 - Lati region","2025-11-09T23:02:32.321Z","2025-11-09T23:02:32.321Z"
"cmhsbjl3500iamaftqxgvv7l8","SITE-0058","Tutupan STOCKPILE F","STOCKPILE",true,-5.084759710403775,115.0344877238183,152.446674034243,224311.1280659101,"Mining site 58 - Tutupan region","2025-11-09T23:02:32.322Z","2025-11-09T23:02:32.322Z"
"cmhsbjl3700ibmaftb86h7a76","SITE-0059","Samarinda ROM_PAD G","ROM_PAD",true,-3.289718658049961,115.911103261487,160.3504634265431,,"Mining site 59 - Samarinda region","2025-11-09T23:02:32.323Z","2025-11-09T23:02:32.323Z"
"cmhsbjl3800icmaftlsor3x6j","SITE-0060","Tutupan ROM_PAD H","ROM_PAD",true,-5.146639006952922,119.0366853093957,177.6314617345841,,"Mining site 60 - Tutupan region","2025-11-09T23:02:32.325Z","2025-11-09T23:02:32.325Z"
"cmhsbjl3900idmafteoxtif44","SITE-0061","Samarinda PORT I","PORT",false,-5.242311830761267,118.5440824433941,119.5805930786084,,"Mining site 61 - Samarinda region","2025-11-09T23:02:32.326Z","2025-11-09T23:02:32.326Z"
"cmhsbjl3b00iemaftu8rr1tap","SITE-0062","Satui STOCKPILE J","STOCKPILE",true,-3.260984620171119,116.0365004551649,101.6807995928919,98304.43283605392,"Mining site 62 - Satui region","2025-11-09T23:02:32.327Z","2025-11-09T23:02:32.327Z"
"cmhsbjl3c00ifmaft6rjglx24","SITE-0063","Muara Teweh STOCKPILE K","STOCKPILE",true,-3.765574836719131,117.7028193984429,132.1575222628486,82139.77919675819,"Mining site 63 - Muara Teweh region","2025-11-09T23:02:32.328Z","2025-11-09T23:02:32.328Z"
"cmhsbjl3d00igmaftxlsltfml","SITE-0064","Tutupan CRUSHER L","CRUSHER",true,-3.248446922698795,117.6163474958592,178.1830407840016,,"Mining site 64 - Tutupan region","2025-11-09T23:02:32.330Z","2025-11-09T23:02:32.330Z"
"cmhsbjl3e00ihmaft7snl85il","SITE-0065","Tanjung ROM_PAD M","ROM_PAD",true,-3.744339147896617,119.0154978005367,137.7355374473287,,"Mining site 65 - Tanjung region","2025-11-09T23:02:32.331Z","2025-11-09T23:02:32.331Z"
"cmhsbjl3g00iimaftfveuak2b","SITE-0066","Melak CRUSHER N","CRUSHER",true,-3.207077082211809,118.7879714533698,79.59016922561203,,"Mining site 66 - Melak region","2025-11-09T23:02:32.332Z","2025-11-09T23:02:32.332Z"
"cmhsbjl3i00ijmaftkvud67nj","SITE-0067","Satui ROM_PAD O","ROM_PAD",true,-4.180859352644542,116.7733513638335,62.07069081399891,,"Mining site 67 - Satui region","2025-11-09T23:02:32.334Z","2025-11-09T23:02:32.334Z"
"cmhsbjl3j00ikmaft04h29kj3","SITE-0068","Tanjung ROM_PAD P","ROM_PAD",true,-5.180938367120534,117.4428898876347,135.5995551925155,,"Mining site 68 - Tanjung region","2025-11-09T23:02:32.335Z","2025-11-09T23:02:32.335Z"
"cmhsbjl3k00ilmaft2pdcjss9","SITE-0069","Sangatta ROM_PAD Q","ROM_PAD",true,-5.32570742112581,117.2488647979232,154.0750857799167,,"Mining site 69 - Sangatta region","2025-11-09T23:02:32.337Z","2025-11-09T23:02:32.337Z"
"cmhsbjl3l00immaftc5f42f80","SITE-0070","Balikpapan STOCKPILE R","STOCKPILE",true,-5.327092465647521,116.5264358738809,130.513631778872,186740.2376716041,"Mining site 70 - Balikpapan region","2025-11-09T23:02:32.338Z","2025-11-09T23:02:32.338Z"
"cmhsbjl3n00inmaft1q84p8k4","SITE-0071","Tutupan PORT S","PORT",false,-5.341814817669468,117.9070540964165,180.9977534808784,,"Mining site 71 - Tutupan region","2025-11-09T23:02:32.339Z","2025-11-09T23:02:32.339Z"
"cmhsbjl3o00iomafti6ytkd5z","SITE-0072","Satui PIT T","PIT",true,-4.253997948272396,119.7403772874803,74.4268587347762,,"Mining site 72 - Satui region","2025-11-09T23:02:32.341Z","2025-11-09T23:02:32.341Z"
"cmhsbjl3q00ipmaft6kprge3p","SITE-0073","Tutupan STOCKPILE U","STOCKPILE",false,-3.33511199458007,118.5546153092718,106.2346914748018,246100.2033555485,"Mining site 73 - Tutupan region","2025-11-09T23:02:32.342Z","2025-11-09T23:02:32.342Z"
"cmhsbjl3r00iqmaft9rpm9lx2","SITE-0074","Tutupan PIT V","PIT",true,-5.092745127520336,116.8324706121499,71.72371724778509,,"Mining site 74 - Tutupan region","2025-11-09T23:02:32.343Z","2025-11-09T23:02:32.343Z"
"cmhsbjl3s00irmaftggwuqseh","SITE-0075","Tutupan CRUSHER W","CRUSHER",true,-4.633563097996891,116.3314449169765,96.3874626469385,,"Mining site 75 - Tutupan region","2025-11-09T23:02:32.344Z","2025-11-09T23:02:32.344Z"
"cmhsbjl3u00ismaftxvnwktgn","SITE-0076","Sangatta CRUSHER X","CRUSHER",true,-4.398650738504665,115.2100146590931,89.50409651185488,,"Mining site 76 - Sangatta region","2025-11-09T23:02:32.346Z","2025-11-09T23:02:32.346Z"
"cmhsbjl3v00itmaft6cjod7he","SITE-0077","Tanjung PIT Y","PIT",true,-5.324142654346211,117.9497955175614,142.9146104777148,,"Mining site 77 - Tanjung region","2025-11-09T23:02:32.347Z","2025-11-09T23:02:32.347Z"
"cmhsbjl3x00iumaftzu1nhjrx","SITE-0078","Melak PORT Z","PORT",true,-3.53052099132012,119.6070931760675,56.1127227292361,,"Mining site 78 - Melak region","2025-11-09T23:02:32.349Z","2025-11-09T23:02:32.349Z"
"cmhsbjl3y00ivmaftsp6sevb6","SITE-0079","Tanjung STOCKPILE A","STOCKPILE",true,-2.641172165118205,115.7577889634826,155.6380359748494,212538.7160731914,"Mining site 79 - Tanjung region","2025-11-09T23:02:32.351Z","2025-11-09T23:02:32.351Z"
"cmhsbjl4000iwmaftjjiyagxu","SITE-0080","Balikpapan CRUSHER B","CRUSHER",true,-2.917502781267958,117.6918122016351,148.0952432775452,,"Mining site 80 - Balikpapan region","2025-11-09T23:02:32.352Z","2025-11-09T23:02:32.352Z"
"cmhsbjl4100ixmaft085lykai","SITE-0081","Balikpapan CRUSHER C","CRUSHER",true,-4.787795697616858,116.7785884660055,58.23365808643612,,"Mining site 81 - Balikpapan region","2025-11-09T23:02:32.354Z","2025-11-09T23:02:32.354Z"
"cmhsbjl4200iymaftykykq35s","SITE-0082","Muara Teweh ROM_PAD D","ROM_PAD",true,-3.306642569319671,116.518876952627,73.71311729540253,,"Mining site 82 - Muara Teweh region","2025-11-09T23:02:32.355Z","2025-11-09T23:02:32.355Z"
"cmhsbjl4400izmaft6iu8qarx","SITE-0083","Balikpapan ROM_PAD E","ROM_PAD",true,-2.65751654196447,119.2361515988207,61.86074332965945,,"Mining site 83 - Balikpapan region","2025-11-09T23:02:32.356Z","2025-11-09T23:02:32.356Z"
"cmhsbjl4500j0maft76erb45n","SITE-0084","Melak CRUSHER F","CRUSHER",true,-5.231920375166025,117.3886096208664,128.03495297997,,"Mining site 84 - Melak region","2025-11-09T23:02:32.357Z","2025-11-09T23:02:32.357Z"
"cmhsbjl4600j1maftgmfajs6c","SITE-0085","Melak STOCKPILE G","STOCKPILE",false,-4.338530058937511,116.6353396974356,81.46789750382683,177683.5098871342,"Mining site 85 - Melak region","2025-11-09T23:02:32.359Z","2025-11-09T23:02:32.359Z"
"cmhsbjl4800j2maftcmlyk4wp","SITE-0086","Tanjung PORT H","PORT",true,-3.255254679131439,118.4337467834464,198.5590631477456,,"Mining site 86 - Tanjung region","2025-11-09T23:02:32.360Z","2025-11-09T23:02:32.360Z"
"cmhsbjl4900j3maft3mo40f2f","SITE-0087","Bengalon CRUSHER I","CRUSHER",true,-2.657053265442795,117.7116178370729,180.7976516092186,,"Mining site 87 - Bengalon region","2025-11-09T23:02:32.361Z","2025-11-09T23:02:32.361Z"
"cmhsbjl4a00j4maftmdl364la","SITE-0088","Lati PIT J","PIT",true,-3.058641213296133,118.5627655356387,82.62940095399591,,"Mining site 88 - Lati region","2025-11-09T23:02:32.363Z","2025-11-09T23:02:32.363Z"
"cmhsbjl4b00j5maftbgz3brhc","SITE-0089","Satui CRUSHER K","CRUSHER",true,-3.905393601231404,115.3353340271533,138.4130480108218,,"Mining site 89 - Satui region","2025-11-09T23:02:32.364Z","2025-11-09T23:02:32.364Z"
"cmhsbjl4d00j6maftniawunvz","SITE-0090","Balikpapan ROM_PAD L","ROM_PAD",true,-3.63012567449852,119.5740725537122,145.5594779433422,,"Mining site 90 - Balikpapan region","2025-11-09T23:02:32.366Z","2025-11-09T23:02:32.366Z"
"cmhsbjl4f00j7maftdpdqp7p4","SITE-0091","Tutupan PORT M","PORT",true,-4.225998010975527,117.7796823478644,59.69250108339369,,"Mining site 91 - Tutupan region","2025-11-09T23:02:32.367Z","2025-11-09T23:02:32.367Z"
"cmhsbjl4g00j8maftdvcr4h8m","SITE-0092","Melak PORT N","PORT",true,-5.015673686577427,116.2990170643765,64.66957342274226,,"Mining site 92 - Melak region","2025-11-09T23:02:32.369Z","2025-11-09T23:02:32.369Z"
"cmhsbjl4i00j9maftl4lz11b0","SITE-0093","Bengalon STOCKPILE O","STOCKPILE",true,-4.621982008199368,116.5401558031956,158.2539802766688,245052.5263924566,"Mining site 93 - Bengalon region","2025-11-09T23:02:32.370Z","2025-11-09T23:02:32.370Z"
"cmhsbjl4k00jamaftk95fuwf9","SITE-0094","Muara Teweh STOCKPILE P","STOCKPILE",true,-4.190973287026393,115.6361210964704,113.4532760044941,101785.827328737,"Mining site 94 - Muara Teweh region","2025-11-09T23:02:32.372Z","2025-11-09T23:02:32.372Z"
"cmhsbjl4l00jbmaftelis0klo","SITE-0095","Bengalon CRUSHER Q","CRUSHER",true,-2.812413991033163,118.1847500552031,78.24313018600152,,"Mining site 95 - Bengalon region","2025-11-09T23:02:32.373Z","2025-11-09T23:02:32.373Z"
"cmhsbjl4m00jcmaft72mluut9","SITE-0096","Sangatta PIT R","PIT",true,-3.124780047224597,119.9998803895922,114.89066384536,,"Mining site 96 - Sangatta region","2025-11-09T23:02:32.375Z","2025-11-09T23:02:32.375Z"
"cmhsbjl4n00jdmaft6dvqncv7","SITE-0097","Tutupan PORT S","PORT",true,-3.199115130696578,119.9241893476188,71.30024428310627,,"Mining site 97 - Tutupan region","2025-11-09T23:02:32.376Z","2025-11-09T23:02:32.376Z"
"cmhsbjl4p00jemaft9i2n2wf7","SITE-0098","Tutupan PIT T","PIT",true,-2.914993885666067,117.4418856762701,158.2793860700648,,"Mining site 98 - Tutupan region","2025-11-09T23:02:32.377Z","2025-11-09T23:02:32.377Z"
"cmhsbjl4q00jfmafthrjfb2dy","SITE-0099","Samarinda ROM_PAD U","ROM_PAD",true,-4.167614990579622,117.8372549774287,182.4899711842853,,"Mining site 99 - Samarinda region","2025-11-09T23:02:32.379Z","2025-11-09T23:02:32.379Z"
"cmhsbjl4s00jgmaftp3dvcanb","SITE-0100","Sangatta ROM_PAD V","ROM_PAD",true,-5.076991931405058,117.0646966310967,171.3313680513534,,"Mining site 100 - Sangatta region","2025-11-09T23:02:32.380Z","2025-11-09T23:02:32.380Z"
"cmhsbjl4t00jhmaftxg7uum21","SITE-0101","Muara Teweh PORT W","PORT",true,-4.027316538832306,115.3292197750834,197.7150234605969,,"Mining site 101 - Muara Teweh region","2025-11-09T23:02:32.381Z","2025-11-09T23:02:32.381Z"
"cmhsbjl4v00jimaft3jbvqtrm","SITE-0102","Tanjung STOCKPILE X","STOCKPILE",true,-4.639254927151427,116.7683788032838,116.2367825260578,178784.6481065351,"Mining site 102 - Tanjung region","2025-11-09T23:02:32.383Z","2025-11-09T23:02:32.383Z"
"cmhsbjl4x00jjmaftbika89ms","SITE-0103","Samarinda PORT Y","PORT",true,-3.286215918204331,116.3478129381787,157.0467873634543,,"Mining site 103 - Samarinda region","2025-11-09T23:02:32.385Z","2025-11-09T23:02:32.385Z"
"cmhsbjl4y00jkmaft0f8g3wll","SITE-0104","Melak PIT Z","PIT",true,-2.898186975962314,117.9186289225643,94.82855475348313,,"Mining site 104 - Melak region","2025-11-09T23:02:32.386Z","2025-11-09T23:02:32.386Z"
"cmhsbjl4z00jlmaftq1l7o9k6","SITE-0105","Muara Teweh PIT A","PIT",true,-4.339688580069987,118.9141188786275,124.3768301176399,,"Mining site 105 - Muara Teweh region","2025-11-09T23:02:32.388Z","2025-11-09T23:02:32.388Z"
"cmhsbjl5100jmmaftqhdvf3e1","SITE-0106","Samarinda PIT B","PIT",true,-4.920214074694588,119.9677395022396,162.3517485680848,,"Mining site 106 - Samarinda region","2025-11-09T23:02:32.389Z","2025-11-09T23:02:32.389Z"
"cmhsbjl5200jnmaftirgyscxq","SITE-0107","Melak CRUSHER C","CRUSHER",true,-4.244247180090273,116.0271441044528,115.2227011720844,,"Mining site 107 - Melak region","2025-11-09T23:02:32.391Z","2025-11-09T23:02:32.391Z"
"cmhsbjl5300jomaftrk695430","SITE-0108","Lati PORT D","PORT",true,-4.878299423846942,116.8088428103657,163.684191945367,,"Mining site 108 - Lati region","2025-11-09T23:02:32.392Z","2025-11-09T23:02:32.392Z"
"cmhsbjl5500jpmaftlikf62mk","SITE-0109","Tanjung PORT E","PORT",true,-4.766339873268851,118.3819083380146,71.78515890736091,,"Mining site 109 - Tanjung region","2025-11-09T23:02:32.393Z","2025-11-09T23:02:32.393Z"
