"id","code","name","miningSiteId","dumpingType","isActive","capacity","currentStock","latitude","longitude","createdAt","updatedAt"
"cmhsbjmh301vwmaftvdnotsri","DP-0022","ROM_STOCKPILE 22","cmhsbjl1x00hdmaftit8j0b6e","ROM_STOCKPILE",true,23419.47180488692,43666.76140263957,-4.85036690907324,116.536081429021,"2025-11-09T23:02:34.119Z","2025-11-09T23:02:34.119Z"
"cmhsbjmh401vymaft4xx4w72d","DP-0023","PORT 23","cmhsbjl1y00hemaft0nw7bpxx","PORT",true,77215.00658501236,11415.96816675984,-5.186196398575882,119.2940956689198,"2025-11-09T23:02:34.121Z","2025-11-09T23:02:34.121Z"
"cmhsbjmh601w0maftzurcbdi8","DP-0024","PORT 24","cmhsbjl1z00hfmaftf8e0vzsv","PORT",true,61789.09534165174,29486.77240230739,-2.574672336408893,115.1197262047754,"2025-11-09T23:02:34.122Z","2025-11-09T23:02:34.122Z"
"cmhsbjmh701w2maftuxeqwdl2","DP-0025","CRUSHER 25","cmhsbjl2200hhmafto7si618y","CRUSHER",true,92259.52690628149,26487.5785132929,-2.757949539771455,116.6842127971541,"2025-11-09T23:02:34.124Z","2025-11-09T23:02:34.124Z"
"cmhsbjmh801w4maftwm9z7mzy","DP-0026","STOCKPILE 26","cmhsbjl2400himaft23pz9wmy","STOCKPILE",true,68924.99173529388,27101.99783127273,-2.58250173140432,117.5578398735202,"2025-11-09T23:02:34.125Z","2025-11-09T23:02:34.125Z"
"cmhsbjmha01w6maft373se5wr","DP-0027","STOCKPILE 27","cmhsbjl2500hjmaftizhi15f3","STOCKPILE",true,38976.12397727842,15456.22094404814,-3.740238070127004,117.2735506889969,"2025-11-09T23:02:34.126Z","2025-11-09T23:02:34.126Z"
"cmhsbjmhb01w8maftboqc2e9o","DP-0028","STOCKPILE 28","cmhsbjl2600hkmaft3cks290d","STOCKPILE",true,89270.99247059411,20852.28150332689,-2.616164286525041,119.4716266036336,"2025-11-09T23:02:34.128Z","2025-11-09T23:02:34.128Z"
"cmhsbjmhd01wamaft61cvhvk1","DP-0029","ROM_STOCKPILE 29","cmhsbjl2800hlmaftl8wpjsk4","ROM_STOCKPILE",true,96445.21910745441,15003.88896685471,-3.885051196184058,116.7034380008436,"2025-11-09T23:02:34.129Z","2025-11-09T23:02:34.129Z"
"cmhsbjmhf01wcmaftj7nrid3c","DP-0030","STOCKPILE 30","cmhsbjl2900hmmaft5tvulgd7","STOCKPILE",true,66359.14376374027,19015.99623073941,-3.61721884709527,116.0258559981829,"2025-11-09T23:02:34.131Z","2025-11-09T23:02:34.131Z"
"cmhsbjmhh01wemaft2mngzhx1","DP-0031","WASTE_DUMP 31","cmhsbjl2a00hnmaftx7mxdfl3","WASTE_DUMP",true,70841.98367119959,41612.81695998004,-3.547661737332829,115.6166760339445,"2025-11-09T23:02:34.134Z","2025-11-09T23:02:34.134Z"
"cmhsbjmhk01wgmaftzxg76aud","DP-0032","CRUSHER 32","cmhsbjl2b00homaftdt3vozy6","CRUSHER",true,88830.85314861758,22509.50545697733,-4.984074123958537,115.2297422190144,"2025-11-09T23:02:34.136Z","2025-11-09T23:02:34.136Z"
"cmhsbjmhl01wimaftwixl54f3","DP-0033","CRUSHER 33","cmhsbjl2d00hpmaftrfxh0cw7","CRUSHER",true,26457.44412128666,10535.92726233359,-2.996725112665648,118.7302923582809,"2025-11-09T23:02:34.138Z","2025-11-09T23:02:34.138Z"
"cmhsbjmho01wkmaftmhn34vso","DP-0034","ROM_STOCKPILE 34","cmhsbjl2e00hqmaftqxq2d69e","ROM_STOCKPILE",true,66599.79665938704,34285.35385347775,-5.074681219361011,117.2334121240023,"2025-11-09T23:02:34.140Z","2025-11-09T23:02:34.140Z"
"cmhsbjmhp01wmmaftlfsoe6li","DP-0035","PORT 35","cmhsbjl2f00hrmaft4wjfbezz","PORT",true,77690.81431857738,34177.2918044492,-4.675331181109401,119.7845353399854,"2025-11-09T23:02:34.142Z","2025-11-09T23:02:34.142Z"
"cmhsbjmhr01womaft7zj4u116","DP-0036","PORT 36","cmhsbjl2g00hsmaftlzw9ls0z","PORT",false,88076.96537982419,46671.24895997772,-5.214430378004751,116.731771253777,"2025-11-09T23:02:34.143Z","2025-11-09T23:02:34.143Z"
"cmhsbjmht01wqmaft4zcnq6pv","DP-0037","STOCKPILE 37","cmhsbjl2i00htmaftrcw9wtbd","STOCKPILE",true,29467.20585864725,49360.95789480628,-3.305924259524815,117.2215155889395,"2025-11-09T23:02:34.145Z","2025-11-09T23:02:34.145Z"
"cmhsbjmhu01wsmaftpw9jqho0","DP-0038","ROM_STOCKPILE 38","cmhsbjl2k00humaftn19lyqkd","ROM_STOCKPILE",true,73157.996076995,48833.25590597921,-4.197333840390901,115.8034054906665,"2025-11-09T23:02:34.147Z","2025-11-09T23:02:34.147Z"
"cmhsbjmhx01wumafteic3dbnl","DP-0039","CRUSHER 39","cmhsbjl2l00hvmaftjdyi4orc","CRUSHER",true,30267.01126752441,18834.49007435027,-3.847667092300017,116.2954639160583,"2025-11-09T23:02:34.149Z","2025-11-09T23:02:34.149Z"
"cmhsbjmhz01wwmaft967tzq0r","DP-0040","ROM_STOCKPILE 40","cmhsbjl2n00hwmaftu9hs30uu","ROM_STOCKPILE",true,69717.23346443687,33159.64813546724,-5.051012277815044,116.3090208015738,"2025-11-09T23:02:34.151Z","2025-11-09T23:02:34.151Z"
"cmhsbjmi001wymaftv8j6x5ei","DP-0041","WASTE_DUMP 41","cmhsbjl2o00hxmaftr7fl5ehh","WASTE_DUMP",true,25098.20340860506,8464.324763116005,-5.020048676128962,119.2079748713544,"2025-11-09T23:02:34.153Z","2025-11-09T23:02:34.153Z"
"cmhsbjmi201x0maft8sc15tgs","DP-0042","PORT 42","cmhsbjl2q00hzmaftlmv8pa8l","PORT",true,31843.88191867384,38893.52230470406,-2.988438567480951,116.319516273029,"2025-11-09T23:02:34.154Z","2025-11-09T23:02:34.154Z"
"cmhsbjmi401x2maft4ur40q13","DP-0043","PORT 43","cmhsbjl2r00i0maftcw0vgfxa","PORT",true,84454.65803432796,9958.941648609842,-2.976011347325545,118.7750241004536,"2025-11-09T23:02:34.156Z","2025-11-09T23:02:34.156Z"
"cmhsbjmi501x4mafty7n9049u","DP-0044","WASTE_DUMP 44","cmhsbjl2u00i2maftdw8va1bo","WASTE_DUMP",true,28993.55985065247,42139.06960835097,-4.040433759115751,119.4124161643087,"2025-11-09T23:02:34.158Z","2025-11-09T23:02:34.158Z"
"cmhsbjmi701x6maft3gm6z1zb","DP-0045","STOCKPILE 45","cmhsbjl2v00i3maftsz4azgz4","STOCKPILE",true,68907.90993902917,46782.00968891195,-3.932552370369219,117.5591367064987,"2025-11-09T23:02:34.159Z","2025-11-09T23:02:34.159Z"
"cmhsbjmi801x8maftvexpcpuv","DP-0046","WASTE_DUMP 46","cmhsbjl2w00i4maftsoqgx6fz","WASTE_DUMP",true,23990.03317328725,38346.77351285433,-3.589342301211075,115.394012153042,"2025-11-09T23:02:34.160Z","2025-11-09T23:02:34.160Z"
"cmhsbjmi901xamaftrlkczv7k","DP-0047","STOCKPILE 47","cmhsbjl2y00i5maft5id1amrm","STOCKPILE",true,52417.28681077498,37239.2133658715,-4.024821600381252,118.5972817882279,"2025-11-09T23:02:34.162Z","2025-11-09T23:02:34.162Z"
"cmhsbjmib01xcmaft21etp8fz","DP-0048","WASTE_DUMP 48","cmhsbjl3300i8maftishys3p6","WASTE_DUMP",true,52329.50191421917,27022.34364654731,-2.953449686192382,117.6795240579597,"2025-11-09T23:02:34.163Z","2025-11-09T23:02:34.163Z"
"cmhsbjmid01xemaft2h3a15sf","DP-0049","STOCKPILE 49","cmhsbjl3500iamaftqxgvv7l8","STOCKPILE",false,50332.96048969298,2596.458358571063,-5.086169661592674,115.0319336771958,"2025-11-09T23:02:34.165Z","2025-11-09T23:02:34.165Z"
"cmhsbjmif01xgmaftot3zoei5","DP-0050","ROM_STOCKPILE 50","cmhsbjl3700ibmaftb86h7a76","ROM_STOCKPILE",true,61456.44534086777,9400.563663151295,-3.292750032829831,115.9126692360388,"2025-11-09T23:02:34.168Z","2025-11-09T23:02:34.168Z"
"cmhsbjmih01ximaftz3zj8vhy","DP-0051","WASTE_DUMP 51","cmhsbjl3800icmaftlsor3x6j","WASTE_DUMP",true,80915.44008022349,37498.32565521151,-5.148441273580474,119.0362916619736,"2025-11-09T23:02:34.169Z","2025-11-09T23:02:34.169Z"
"cmhsbjmii01xkmaftl6c8g770","DP-0052","WASTE_DUMP 52","cmhsbjl3900idmafteoxtif44","WASTE_DUMP",true,37824.69598272607,23916.16617372769,-5.237363104176909,118.5439375778467,"2025-11-09T23:02:34.171Z","2025-11-09T23:02:34.171Z"
"cmhsbjmik01xmmaft7n20i8m0","DP-0053","PORT 53","cmhsbjl3b00iemaftu8rr1tap","PORT",true,69450.66888631613,49273.88097518898,-3.256326878882991,116.0377273292524,"2025-11-09T23:02:34.173Z","2025-11-09T23:02:34.173Z"
"cmhsbjmim01xomafthnb68rx8","DP-0054","CRUSHER 54","cmhsbjl3c00ifmaft6rjglx24","CRUSHER",true,66835.977005908,7875.21126986952,-3.765029533864836,117.7033387553611,"2025-11-09T23:02:34.174Z","2025-11-09T23:02:34.174Z"
"cmhsbjmio01xqmaftuodg032h","DP-0055","STOCKPILE 55","cmhsbjl3d00igmaftxlsltfml","STOCKPILE",true,81551.8735737898,43821.5390353751,-3.249175839476159,117.6153560535606,"2025-11-09T23:02:34.176Z","2025-11-09T23:02:34.176Z"
"cmhsbjmip01xsmaftd3h3wmm5","DP-0056","PORT 56","cmhsbjl3e00ihmaft7snl85il","PORT",true,56073.48497092348,38925.32089213774,-3.744647921655289,119.0132656861017,"2025-11-09T23:02:34.177Z","2025-11-09T23:02:34.177Z"
"cmhsbjmir01xumaft22znpcn8","DP-0057","PORT 57","cmhsbjl3g00iimaftfveuak2b","PORT",false,89154.35924321822,18504.38434416852,-3.206745433569924,118.7877675466811,"2025-11-09T23:02:34.179Z","2025-11-09T23:02:34.179Z"
"cmhsbjmis01xwmaft6k82b16j","DP-0058","WASTE_DUMP 58","cmhsbjl3i00ijmaftkvud67nj","WASTE_DUMP",true,26109.72594153471,19040.11494331177,-4.176723211575877,116.7733670148629,"2025-11-09T23:02:34.180Z","2025-11-09T23:02:34.180Z"
"cmhsbjmiu01xymaftl9voemr5","DP-0059","ROM_STOCKPILE 59","cmhsbjl3j00ikmaft04h29kj3","ROM_STOCKPILE",true,50480.20560311452,48318.48970181336,-5.184566782334687,117.447320858953,"2025-11-09T23:02:34.183Z","2025-11-09T23:02:34.183Z"
"cmhsbjmiw01y0maft4qmaq499","DP-0060","PORT 60","cmhsbjl3k00ilmaft2pdcjss9","PORT",true,53220.88749046788,26129.8832161271,-5.328049605109006,117.244388532969,"2025-11-09T23:02:34.185Z","2025-11-09T23:02:34.185Z"
"cmhsbjmiy01y2maftak54hyvn","DP-0061","ROM_STOCKPILE 61","cmhsbjl3l00immaftc5f42f80","ROM_STOCKPILE",true,20761.95316843648,9857.493746350121,-5.322386374025426,116.5306264656096,"2025-11-09T23:02:34.186Z","2025-11-09T23:02:34.186Z"
"cmhsbjmj001y4maftttu2n1fg","DP-0062","ROM_STOCKPILE 62","cmhsbjl3n00inmaft1q84p8k4","ROM_STOCKPILE",true,20923.85924481467,40029.71039967116,-5.344449356144258,117.9117021500929,"2025-11-09T23:02:34.188Z","2025-11-09T23:02:34.188Z"
"cmhsbjmj101y6maftiwwj8svc","DP-0063","PORT 63","cmhsbjl3q00ipmaft6kprge3p","PORT",true,66356.34130996437,8155.973530481986,-3.338354697579158,118.5590102803563,"2025-11-09T23:02:34.189Z","2025-11-09T23:02:34.189Z"
"cmhsbjmj201y8maftq2170bws","DP-0064","ROM_STOCKPILE 64","cmhsbjl3s00irmaftggwuqseh","ROM_STOCKPILE",true,35956.85823319135,46795.02057412461,-4.637628918220321,116.3353652957925,"2025-11-09T23:02:34.191Z","2025-11-09T23:02:34.191Z"
"cmhsbjmj401yamaftlaxj14hi","DP-0065","STOCKPILE 65","cmhsbjl3u00ismaftxvnwktgn","STOCKPILE",true,41301.63214106128,34494.33206701206,-4.400532213080671,115.2064612982167,"2025-11-09T23:02:34.192Z","2025-11-09T23:02:34.192Z"
"cmhsbjmj501ycmaftxajk76ub","DP-0066","STOCKPILE 66","cmhsbjl3x00iumaftzu1nhjrx","STOCKPILE",true,97253.83937177266,18643.22045732376,-3.528191428325101,119.6076552102176,"2025-11-09T23:02:34.193Z","2025-11-09T23:02:34.193Z"
"cmhsbjmj701yemaft4c1svvzb","DP-0067","PORT 67","cmhsbjl3y00ivmaftsp6sevb6","PORT",true,63839.88794814636,3245.423780385504,-2.643822654614572,115.7531184485937,"2025-11-09T23:02:34.195Z","2025-11-09T23:02:34.195Z"
"cmhsbjmj801ygmaft74singq1","DP-0068","WASTE_DUMP 68","cmhsbjl4000iwmaftjjiyagxu","WASTE_DUMP",true,99475.15257829339,4582.585479365242,-2.915543378282779,117.6963238444922,"2025-11-09T23:02:34.197Z","2025-11-09T23:02:34.197Z"
"cmhsbjmja01yimaftrcj5j71l","DP-0069","STOCKPILE 69","cmhsbjl4100ixmaft085lykai","STOCKPILE",true,28521.49358349632,20109.35584050163,-4.786165341509696,116.7792650280377,"2025-11-09T23:02:34.198Z","2025-11-09T23:02:34.198Z"
"cmhsbjmjd01ykmaftz6p0n1ml","DP-0070","CRUSHER 70","cmhsbjl4200iymaftykykq35s","CRUSHER",true,35122.13154648308,30218.23611645268,-3.310536879658949,116.5181406325145,"2025-11-09T23:02:34.201Z","2025-11-09T23:02:34.201Z"
"cmhsbjmje01ymmaftg7xki5gf","DP-0071","CRUSHER 71","cmhsbjl4400izmaft6iu8qarx","CRUSHER",true,81018.8073134103,48074.10325202371,-2.66045861291703,119.2316596316323,"2025-11-09T23:02:34.203Z","2025-11-09T23:02:34.203Z"
"cmhsbjmjg01yomaftnd2sme1j","DP-0072","STOCKPILE 72","cmhsbjl4500j0maft76erb45n","STOCKPILE",false,42034.07645152447,35050.04623778207,-5.228261868107771,117.392721053335,"2025-11-09T23:02:34.204Z","2025-11-09T23:02:34.204Z"
"cmhsbjmjh01yqmaftkhdwgh4z","DP-0073","CRUSHER 73","cmhsbjl4600j1maftgmfajs6c","CRUSHER",true,89277.7031322928,49357.8327805315,-4.337498813071764,116.6401815563159,"2025-11-09T23:02:34.206Z","2025-11-09T23:02:34.206Z"
"cmhsbjmjj01ysmaftzie5crt9","DP-0074","CRUSHER 74","cmhsbjl4800j2maftcmlyk4wp","CRUSHER",true,96517.7152015227,20691.22060192031,-3.25113606796952,118.4350720225452,"2025-11-09T23:02:34.207Z","2025-11-09T23:02:34.207Z"
"cmhsbjmjk01yumaftqadu00qs","DP-0075","WASTE_DUMP 75","cmhsbjl4900j3maft3mo40f2f","WASTE_DUMP",true,91791.82622146727,3264.451266243584,-2.657515162691519,117.708579233217,"2025-11-09T23:02:34.208Z","2025-11-09T23:02:34.208Z"
"cmhsbjmjl01ywmaftqhveltwc","DP-0076","STOCKPILE 76","cmhsbjl4b00j5maftbgz3brhc","STOCKPILE",true,44122.60782943072,7040.862896679556,-3.903340496752082,115.3397451444408,"2025-11-09T23:02:34.210Z","2025-11-09T23:02:34.210Z"
"cmhsbjmjn01yymaftu20gp5jr","DP-0077","ROM_STOCKPILE 77","cmhsbjl4d00j6maftniawunvz","ROM_STOCKPILE",true,62815.30095474098,15477.37856973257,-3.631142896140314,119.5767775185137,"2025-11-09T23:02:34.211Z","2025-11-09T23:02:34.211Z"
"cmhsbjmjo01z0maftwd68ego5","DP-0078","STOCKPILE 78","cmhsbjl4f00j7maftdpdqp7p4","STOCKPILE",true,48403.2011577068,6330.607401665811,-4.226801179903884,117.7762801187825,"2025-11-09T23:02:34.212Z","2025-11-09T23:02:34.212Z"
"cmhsbjmjp01z2maftigioy351","DP-0079","WASTE_DUMP 79","cmhsbjl4g00j8maftdvcr4h8m","WASTE_DUMP",true,86249.43073937176,45886.35647805111,-5.013485150047826,116.3020779066664,"2025-11-09T23:02:34.214Z","2025-11-09T23:02:34.214Z"
"cmhsbjmjr01z4maft9ra2ock2","DP-0080","ROM_STOCKPILE 80","cmhsbjl4i00j9maftl4lz11b0","ROM_STOCKPILE",true,94205.88173909335,9278.506618641513,-4.618591097479719,116.5443722561199,"2025-11-09T23:02:34.216Z","2025-11-09T23:02:34.216Z"
"cmhsbjmjt01z6maft8nxbnt5p","DP-0081","STOCKPILE 81","cmhsbjl4k00jamaftk95fuwf9","STOCKPILE",true,26531.01151089652,3149.802834436344,-4.187448647573628,115.6356300551969,"2025-11-09T23:02:34.218Z","2025-11-09T23:02:34.218Z"
"cmhsbjmjv01z8maftdfq2fo5d","DP-0082","CRUSHER 82","cmhsbjl4l00jbmaftelis0klo","CRUSHER",true,28637.0983753887,45948.6526479708,-2.812474398484579,118.1826454245799,"2025-11-09T23:02:34.219Z","2025-11-09T23:02:34.219Z"
"cmhsbjmjw01zamaftsc169bnl","DP-0083","CRUSHER 83","cmhsbjl4n00jdmaft6dvqncv7","CRUSHER",true,89184.81910190181,14720.79190729322,-3.199452983078733,119.9289127913287,"2025-11-09T23:02:34.221Z","2025-11-09T23:02:34.221Z"
"cmhsbjmjy01zcmaftz0lpak4c","DP-0084","WASTE_DUMP 84","cmhsbjl4q00jfmafthrjfb2dy","WASTE_DUMP",true,56169.93025652686,24076.06881038271,-4.168914193812122,117.836342399683,"2025-11-09T23:02:34.222Z","2025-11-09T23:02:34.222Z"
"cmhsbjmjz01zemaftcjvgirmp","DP-0085","ROM_STOCKPILE 85","cmhsbjl4s00jgmaftp3dvcanb","ROM_STOCKPILE",true,59371.46315377102,44044.65179291085,-5.075125085079666,117.0678930167467,"2025-11-09T23:02:34.223Z","2025-11-09T23:02:34.223Z"
"cmhsbjmk101zgmafthslqo4u9","DP-0086","CRUSHER 86","cmhsbjl4t00jhmaftxg7uum21","CRUSHER",true,44866.51982063051,48039.66482535593,-4.029343623703981,115.334110980238,"2025-11-09T23:02:34.225Z","2025-11-09T23:02:34.225Z"
"cmhsbjmk201zimaftwaxdct6z","DP-0087","PORT 87","cmhsbjl4v00jimaft3jbvqtrm","PORT",true,28384.3165478071,12366.95967860643,-4.640233811534263,116.7718305672806,"2025-11-09T23:02:34.227Z","2025-11-09T23:02:34.227Z"
"cmhsbjmk401zkmaft5zli45ch","DP-0088","STOCKPILE 88","cmhsbjl4x00jjmaftbika89ms","STOCKPILE",true,88397.59070570988,37379.58381119686,-3.286918372001439,116.3431866799012,"2025-11-09T23:02:34.228Z","2025-11-09T23:02:34.228Z"
"cmhsbjmk501zmmaftf6oa8pqx","DP-0089","ROM_STOCKPILE 89","cmhsbjl5200jnmaftirgyscxq","ROM_STOCKPILE",true,81817.01612170646,47096.10147405541,-4.24089719415733,116.0247671110415,"2025-11-09T23:02:34.229Z","2025-11-09T23:02:34.229Z"
"cmhsbjmk601zomafti07truu8","DP-0090","PORT 90","cmhsbjl5300jomaftrk695430","PORT",true,21873.54579412343,26683.86677748508,-4.882315100131499,116.8082964192236,"2025-11-09T23:02:34.231Z","2025-11-09T23:02:34.231Z"
"cmhsbjmk801zqmaftvp4mos6h","DP-0091","CRUSHER 91","cmhsbjl5500jpmaftlikf62mk","CRUSHER",true,41485.73523088594,25297.90066985898,-4.768719955250553,118.3770198210535,"2025-11-09T23:02:34.233Z","2025-11-09T23:02:34.233Z"
"cmhsbjmka01zsmaft5ehcqte0","DP-0092","STOCKPILE 92","cmhsbjl5600jqmaftx6dq1ql2","STOCKPILE",true,70473.16070227127,16754.03822520585,-2.696777170299405,118.7805224167879,"2025-11-09T23:02:34.235Z","2025-11-09T23:02:34.235Z"
"cmhsbjmkc01zumaftj6spz92y","DP-0093","ROM_STOCKPILE 93","cmhsbjl5700jrmaftgihl2bm6","ROM_STOCKPILE",true,51228.92248871915,10964.31896529012,-5.375183327558374,117.4193607437177,"2025-11-09T23:02:34.236Z","2025-11-09T23:02:34.236Z"
"cmhsbjmkd01zwmafttbj0sux7","DP-0094","CRUSHER 94","cmhsbjl5800jsmaftgt45lyuw","CRUSHER",true,85715.1663418959,13563.2625684754,-5.302447611745809,119.4124766215223,"2025-11-09T23:02:34.237Z","2025-11-09T23:02:34.237Z"
"cmhsbjmke01zymaftagl0xfdd","DP-0095","CRUSHER 95","cmhsbjl5b00jumaftxa7w5vub","CRUSHER",true,58040.05739762795,24232.38263772623,-3.362619023130507,115.1306357873876,"2025-11-09T23:02:34.239Z","2025-11-09T23:02:34.239Z"
"cmhsbjmkf0200maftndx2gigu","DP-0096","PORT 96","cmhsbjl5d00jvmaftts7gtsza","PORT",true,78621.94049374148,31291.29243018767,-4.316857656621135,116.2972274546759,"2025-11-09T23:02:34.240Z","2025-11-09T23:02:34.240Z"
"cmhsbjmkh0202maftqswu05e6","DP-0097","PORT 97","cmhsbjl5e00jwmaftmlxrxils","PORT",true,55636.60706005271,13279.31584013548,-5.47465658746318,119.4569109283556,"2025-11-09T23:02:34.241Z","2025-11-09T23:02:34.241Z"
"cmhsbjmki0204maft7r9gnqoh","DP-0098","CRUSHER 98","cmhsbjl5g00jxmaftovfkmwkd","CRUSHER",true,48575.65452527501,747.2034066822841,-5.3684292820713,119.6238142207494,"2025-11-09T23:02:34.243Z","2025-11-09T23:02:34.243Z"
"cmhsbjmkj0206maft5n7iyxk6","DP-0099","STOCKPILE 99","cmhsbjl5h00jymafte2jvqibk","STOCKPILE",true,23932.92740445547,48580.35703285277,-5.22066556666025,116.476377403234,"2025-11-09T23:02:34.244Z","2025-11-09T23:02:34.244Z"
